X				Decibinary	Decimal
==================================
841				1166				30
842				1174				30
843				1182				30
844				1190				30
845				1238				30
846				1246				30
847				1254				30
848				1262				30
849				1270				30
850				1318				30
851				1326				30
852				1334				30
853				1342				30
854				1350				30
855				1406				30
856				1414				30
857				1422				30
858				1430				30
859				1502				30
860				1510				30
861				2038				30
862				2046				30
863				2054				30
864				2062				30
865				2070				30
866				2118				30
867				2126				30
868				2134				30
869				2142				30
870				2150				30
871				2206				30
872				2214				30
873				2222				30
874				2230				30
875				2302				30
876				2310				30
877				3006				30
878				3014				30
879				3022				30
880				3030				30
881				3102				30
882				3110				30
883				199				31
884				279				31
885				287				31
886				295				31
887				359				31
888				367				31
889				375				31
890				383				31
891				391				31
892				439				31
893				447				31
894				455				31
895				463				31
896				471				31
897				519				31
898				527				31
899				535				31
900				543				31
901				551				31
902				607				31
903				615				31
904				623				31
905				631				31
906				703				31
907				711				31
908				1079				31
909				1087				31
910				1095				31
911				1159				31
912				1167				31
913				1175				31
914				1183				31
915				1191				31
916				1239				31
917				1247				31
918				1255				31
919				1263				31
920				1271				31
921				1319				31
922				1327				31
923				1335				31
924				1343				31
925				1351				31
926				1407				31
927				1415				31
928				1423				31
929				1431				31
930				1503				31
931				1511				31
932				2039				31
933				2047				31
934				2055				31
935				2063				31
936				2071				31
937				2119				31
938				2127				31
939				2135				31
940				2143				31
941				2151				31
942				2207				31
943				2215				31
944				2223				31
945				2231				31
946				2303				31
947				2311				31
948				3007				31
949				3015				31
950				3023				31
951				3031				31
952				3103				31
953				3111				31
954				288				32
955				296				32
956				368				32
957				376				32
958				384				32
959				392				32
960				448				32
961				456				32
962				464				32
963				472				32
964				480				32
965				528				32
966				536				32
967				544				32
968				552				32
969				560				32
970				608				32
971				616				32
972				624				32
973				632				32
974				640				32
975				704				32
976				712				32
977				720				32
978				800				32
979				1088				32
980				1096				32
981				1168				32
982				1176				32
983				1184				32
984				1192				32
985				1248				32
986				1256				32
987				1264				32
988				1272				32
989				1280				32
990				1328				32
991				1336				32
992				1344				32
993				1352				32
994				1360				32
995				1408				32
996				1416				32
997				1424				32
998				1432				32
999				1440				32
1000				1504				32
1001				1512				32
1002				1520				32
1003				1600				32
1004				2048				32
1005				2056				32
1006				2064				32
1007				2072				32
1008				2080				32
1009				2128				32
1010				2136				32
1011				2144				32
1012				2152				32
1013				2160				32
1014				2208				32
1015				2216				32
1016				2224				32
1017				2232				32
1018				2240				32
1019				2304				32
1020				2312				32
1021				2320				32
1022				2400				32
1023				3008				32
1024				3016				32
1025				3024				32
1026				3032				32
1027				3040				32
1028				3104				32
1029				3112				32
1030				3120				32
1031				3200				32
1032				4000				32
1033				289				33
1034				297				33
1035				369				33
1036				377				33
1037				385				33
1038				393				33
1039				449				33
1040				457				33
1041				465				33
1042				473				33
1043				481				33
1044				529				33
1045				537				33
1046				545				33
1047				553				33
1048				561				33
1049				609				33
1050				617				33
1051				625				33
1052				633				33
1053				641				33
1054				705				33
1055				713				33
1056				721				33
1057				801				33
1058				1089				33
1059				1097				33
1060				1169				33
1061				1177				33
1062				1185				33
1063				1193				33
1064				1249				33
1065				1257				33
1066				1265				33
1067				1273				33
1068				1281				33
1069				1329				33
1070				1337				33
1071				1345				33
1072				1353				33
1073				1361				33
1074				1409				33
1075				1417				33
1076				1425				33
1077				1433				33
1078				1441				33
1079				1505				33
1080				1513				33
1081				1521				33
1082				1601				33
1083				2049				33
1084				2057				33
1085				2065				33
1086				2073				33
1087				2081				33
1088				2129				33
1089				2137				33
1090				2145				33
1091				2153				33
1092				2161				33
1093				2209				33
1094				2217				33
1095				2225				33
1096				2233				33
1097				2241				33
1098				2305				33
1099				2313				33
1100				2321				33
1101				2401				33
1102				3009				33
1103				3017				33
1104				3025				33
1105				3033				33
1106				3041				33
1107				3105				33
1108				3113				33
1109				3121				33
1110				3201				33
1111				4001				33
1112				298				34
1113				378				34
1114				386				34
1115				394				34
1116				458				34
1117				466				34
1118				474				34
1119				482				34
1120				490				34
1121				538				34
1122				546				34
1123				554				34
1124				562				34
1125				570				34
1126				618				34
1127				626				34
1128				634				34
1129				642				34
1130				650				34
1131				706				34
1132				714				34
1133				722				34
1134				730				34
1135				802				34
1136				810				34
1137				1098				34
1138				1178				34
1139				1186				34
1140				1194				34
1141				1258				34
1142				1266				34
1143				1274				34
1144				1282				34
1145				1290				34
1146				1338				34
1147				1346				34
1148				1354				34
1149				1362				34
1150				1370				34
1151				1418				34
1152				1426				34
1153				1434				34
1154				1442				34
1155				1450				34
1156				1506				34
1157				1514				34
1158				1522				34
1159				1530				34
1160				1602				34
1161				1610				34
1162				2058				34
1163				2066				34
1164				2074				34
1165				2082				34
1166				2090				34
1167				2138				34
1168				2146				34
1169				2154				34
1170				2162				34
1171				2170				34
1172				2218				34
1173				2226				34
1174				2234				34
1175				2242				34
1176				2250				34
1177				2306				34
1178				2314				34
1179				2322				34
1180				2330				34
1181				2402				34
1182				2410				34
1183				3018				34
1184				3026				34
1185				3034				34
1186				3042				34
1187				3050				34
1188				3106				34
1189				3114				34
1190				3122				34
1191				3130				34
1192				3202				34
1193				3210				34
1194				4002				34
1195				4010				34
1196				299				35
1197				379				35
1198				387				35
1199				395				35
1200				459				35
1201				467				35
1202				475				35
1203				483				35
1204				491				35
1205				539				35
1206				547				35
1207				555				35
1208				563				35
1209				571				35
1210				619				35
1211				627				35
1212				635				35
1213				643				35
1214				651				35
1215				707				35
1216				715				35
1217				723				35
1218				731				35
1219				803				35
1220				811				35
1221				1099				35
1222				1179				35
1223				1187				35
1224				1195				35
1225				1259				35
1226				1267				35
1227				1275				35
1228				1283				35
1229				1291				35
1230				1339				35
1231				1347				35
1232				1355				35
1233				1363				35
1234				1371				35
1235				1419				35
1236				1427				35
1237				1435				35
1238				1443				35
1239				1451				35
1240				1507				35
1241				1515				35
1242				1523				35
1243				1531				35
1244				1603				35
1245				1611				35
1246				2059				35
1247				2067				35
1248				2075				35
1249				2083				35
1250				2091				35
1251				2139				35
1252				2147				35
1253				2155				35
1254				2163				35
1255				2171				35
1256				2219				35
1257				2227				35
1258				2235				35
1259				2243				35
1260				2251				35
1261				2307				35
1262				2315				35
1263				2323				35
1264				2331				35
1265				2403				35
1266				2411				35
1267				3019				35
1268				3027				35
1269				3035				35
1270				3043				35
1271				3051				35
1272				3107				35
1273				3115				35
1274				3123				35
1275				3131				35
1276				3203				35
1277				3211				35
1278				4003				35
1279				4011				35
1280				388				36
1281				396				36
1282				468				36
1283				476				36
1284				484				36
1285				492				36
1286				548				36
1287				556				36
1288				564				36
1289				572				36
1290				580				36
1291				628				36
1292				636				36
1293				644				36
1294				652				36
1295				660				36
1296				708				36
1297				716				36
1298				724				36
1299				732				36
1300				740				36
1301				804				36
1302				812				36
1303				820				36
1304				900				36
1305				1188				36
1306				1196				36
1307				1268				36
1308				1276				36
1309				1284				36
1310				1292				36
1311				1348				36
1312				1356				36
1313				1364				36
1314				1372				36
1315				1380				36
1316				1428				36
1317				1436				36
1318				1444				36
1319				1452				36
1320				1460				36
1321				1508				36
1322				1516				36
1323				1524				36
1324				1532				36
1325				1540				36
1326				1604				36
1327				1612				36
1328				1620				36
1329				1700				36
1330				2068				36
1331				2076				36
1332				2084				36
1333				2092				36
1334				2148				36
1335				2156				36
1336				2164				36
1337				2172				36
1338				2180				36
1339				2228				36
1340				2236				36
1341				2244				36
1342				2252				36
1343				2260				36
1344				2308				36
1345				2316				36
1346				2324				36
1347				2332				36
1348				2340				36
1349				2404				36
1350				2412				36
1351				2420				36
1352				2500				36
1353				3028				36
1354				3036				36
1355				3044				36
1356				3052				36
1357				3060				36
1358				3108				36
1359				3116				36
1360				3124				36
1361				3132				36
1362				3140				36
1363				3204				36
1364				3212				36
1365				3220				36
1366				3300				36
1367				4004				36
1368				4012				36
1369				4020				36
1370				4100				36
1371				389				37
1372				397				37
1373				469				37
1374				477				37
1375				485				37
1376				493				37
1377				549				37
1378				557				37
1379				565				37
1380				573				37
1381				581				37
1382				629				37
1383				637				37
1384				645				37
1385				653				37
1386				661				37
1387				709				37
1388				717				37
1389				725				37
1390				733				37
1391				741				37
1392				805				37
1393				813				37
1394				821				37
1395				901				37
1396				1189				37
1397				1197				37
1398				1269				37
1399				1277				37
1400				1285				37
1401				1293				37
1402				1349				37
1403				1357				37
1404				1365				37
1405				1373				37
1406				1381				37
1407				1429				37
1408				1437				37
1409				1445				37
1410				1453				37
1411				1461				37
1412				1509				37
1413				1517				37
1414				1525				37
1415				1533				37
1416				1541				37
1417				1605				37
1418				1613				37
1419				1621				37
1420				1701				37
1421				2069				37
1422				2077				37
1423				2085				37
1424				2093				37
1425				2149				37
1426				2157				37
1427				2165				37
1428				2173				37
1429				2181				37
1430				2229				37
1431				2237				37
1432				2245				37
1433				2253				37
1434				2261				37
1435				2309				37
1436				2317				37
1437				2325				37
1438				2333				37
1439				2341				37
1440				2405				37
1441				2413				37
1442				2421				37
1443				2501				37
1444				3029				37
1445				3037				37
1446				3045				37
1447				3053				37
1448				3061				37
1449				3109				37
1450				3117				37
1451				3125				37
1452				3133				37
1453				3141				37
1454				3205				37
1455				3213				37
1456				3221				37
1457				3301				37
1458				4005				37
1459				4013				37
1460				4021				37
1461				4101				37
1462				398				38
1463				478				38
1464				486				38
1465				494				38
1466				558				38
1467				566				38
1468				574				38
1469				582				38
1470				590				38
1471				638				38
1472				646				38
1473				654				38
1474				662				38
1475				670				38
1476				718				38
1477				726				38
1478				734				38
1479				742				38
1480				750				38
1481				806				38
1482				814				38
1483				822				38
1484				830				38
1485				902				38
1486				910				38
1487				1198				38
1488				1278				38
1489				1286				38
1490				1294				38
1491				1358				38
1492				1366				38
1493				1374				38
1494				1382				38
1495				1390				38
1496				1438				38
1497				1446				38
1498				1454				38
1499				1462				38
1500				1470				38
1501				1518				38
1502				1526				38
1503				1534				38
1504				1542				38
1505				1550				38
1506				1606				38
1507				1614				38
1508				1622				38
1509				1630				38
1510				1702				38
1511				1710				38
1512				2078				38
1513				2086				38
1514				2094				38
1515				2158				38
1516				2166				38
1517				2174				38
1518				2182				38
1519				2190				38
1520				2238				38
1521				2246				38
1522				2254				38
1523				2262				38
1524				2270				38
1525				2318				38
1526				2326				38
1527				2334				38
1528				2342				38
1529				2350				38
1530				2406				38
1531				2414				38
1532				2422				38
1533				2430				38
1534				2502				38
1535				2510				38
